cycle,t_ms,whl_rpm,whl_ok,whl_fresh,mot_rpm,lock_fr,c_slip,locked,err_rpm,p_term,i_term,pi_raw,clamp,slew,iq,mot_i,fault,bus_v
4,4173,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4193,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4217,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4237,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4257,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4283,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4303,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4323,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4349,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4369,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4389,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4415,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4435,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4455,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4481,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4501,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4521,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4547,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4567,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4587,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4614,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4634,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4654,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4674,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4694,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4714,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4740,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4760,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4780,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4806,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4826,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4846,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4872,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4892,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4912,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4938,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4958,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,4978,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5005,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5025,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5046,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5071,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5092,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5113,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5137,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5157,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5177,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5197,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5217,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5237,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5260,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5280,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5300,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5327,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5347,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5367,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5394,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5414,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5434,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5460,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5480,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5500,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5527,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5547,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5567,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5592,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5612,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5632,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5652,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5672,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5692,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5712,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5732,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5752,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5776,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5796,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5816,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5844,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5864,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5884,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5909,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5929,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5949,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5976,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,5996,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6016,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6042,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6062,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6082,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6109,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6129,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6149,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6174,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6194,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6214,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6234,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6254,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6274,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6300,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6320,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6340,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6366,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6386,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6406,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6432,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6452,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6472,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6498,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6518,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6538,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6564,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6584,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6604,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6630,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6651,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6671,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6697,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6717,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6737,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6757,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6777,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6797,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6821,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6842,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6862,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6888,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6908,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6928,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6954,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6974,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,6994,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7020,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7040,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7060,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7086,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7106,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7126,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7152,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7172,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7192,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7218,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7238,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7258,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7281,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7302,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7322,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7347,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7367,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7387,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7413,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7433,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7453,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7479,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7499,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7519,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7545,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7565,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7585,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7611,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7631,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7651,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7677,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7697,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7717,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7743,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7763,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7783,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7803,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7823,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7843,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7868,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7888,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7908,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7935,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7955,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
4,7975,30.3,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.9
5,20,176.1,1,0,516.5,0.978,0.022,1,13.68,0.00,0.27,0.27,0.27,0.27,+0.34,+0.34,0,18.5
5,40,176.1,1,0,516.5,0.978,0.022,1,13.68,0.00,0.41,0.41,0.41,0.41,+0.34,+0.34,0,18.5
5,60,176.1,1,0,516.5,0.978,0.022,1,13.68,0.00,0.55,0.55,0.55,0.55,+0.34,+0.34,0,18.5
5,80,176.1,1,0,513.5,0.972,0.028,1,13.68,0.00,0.68,0.68,0.68,0.68,+0.09,+0.09,0,18.6
5,107,174.0,1,1,513.5,0.984,0.016,1,14.62,0.00,0.83,0.83,0.83,0.83,+0.09,+0.09,0,18.6
5,127,174.0,1,0,513.5,0.984,0.016,1,14.62,0.00,0.98,0.98,0.98,0.98,+0.09,+0.09,0,18.6
5,147,174.0,1,0,508.4,0.974,0.026,1,14.62,0.00,1.12,1.12,1.12,1.12,-0.59,-0.58,0,18.6
5,173,174.0,1,0,508.4,0.974,0.026,1,14.62,0.00,1.27,1.27,1.27,1.27,-0.59,-0.58,0,18.6
5,193,174.0,1,0,508.4,0.974,0.026,1,14.62,0.00,1.41,1.41,1.41,1.41,-0.59,-0.58,0,18.6
5,214,167.2,1,1,497.5,0.992,0.008,1,15.41,0.00,1.57,1.57,1.57,1.57,-1.02,-1.04,0,18.7
5,240,167.2,1,0,497.5,0.992,0.008,1,15.41,0.00,1.72,1.72,1.72,1.72,-1.02,-1.04,0,18.7
5,260,167.2,1,0,497.5,0.992,0.008,1,15.41,0.00,1.88,1.88,1.88,1.88,-1.02,-1.04,0,18.7
5,280,167.2,1,0,481.8,0.961,0.039,1,15.41,0.00,2.03,2.03,2.03,2.03,-1.44,-1.45,0,18.7
5,306,167.2,1,0,481.8,0.961,0.039,1,15.41,0.00,2.19,2.19,2.19,2.19,-1.44,-1.45,0,18.7
5,327,167.2,1,0,481.8,0.961,0.039,1,15.41,0.00,2.34,2.34,2.34,2.34,-1.44,-1.45,0,18.7
5,347,155.6,1,1,460.7,0.987,0.013,1,13.49,0.00,2.47,2.47,2.47,2.47,-1.89,-1.90,0,18.8
5,373,155.6,1,0,460.7,0.987,0.013,1,13.49,0.00,2.61,2.61,2.61,2.61,-1.89,-1.90,0,18.8
5,393,155.6,1,0,460.7,0.987,0.013,1,13.49,0.00,2.74,2.74,2.74,2.74,-1.89,-1.90,0,18.8
5,413,155.6,1,0,435.3,0.932,0.068,1,13.49,0.00,2.88,2.88,2.88,2.88,-2.32,-2.32,0,18.8
5,439,155.6,1,0,435.3,0.932,0.068,1,13.49,0.00,3.01,3.01,3.01,3.01,-2.32,-2.32,0,18.8
5,459,155.6,1,0,435.3,0.932,0.068,1,13.49,0.00,3.15,3.15,3.15,3.15,-2.32,-2.32,0,18.8
5,479,155.6,1,0,405.2,0.868,0.132,1,13.49,0.00,3.28,3.28,3.28,3.28,-2.71,-2.71,0,18.8
5,505,148.0,1,1,405.2,0.913,0.087,1,1.86,0.00,3.30,3.30,3.30,3.30,-2.71,-2.71,0,18.8
5,525,138.5,1,0,405.2,0.975,0.025,1,0.91,0.00,3.31,3.31,3.31,3.31,-2.71,-2.71,0,18.8
5,545,133.8,1,0,370.9,0.924,0.076,1,0.44,0.00,3.32,3.32,3.32,3.32,-3.07,-3.07,0,18.9
5,566,133.8,1,0,370.9,0.924,0.076,1,0.44,0.00,3.32,3.32,3.32,3.32,-3.07,-3.07,0,18.9
5,587,133.8,1,0,370.9,0.924,0.076,1,0.44,0.00,3.32,3.32,3.32,3.32,-3.07,-3.07,0,18.9
5,607,133.8,1,0,335.4,0.836,0.164,1,0.44,0.00,3.33,3.33,3.33,3.33,-3.16,-3.17,0,18.9
5,632,133.8,1,0,335.4,0.836,0.164,1,0.44,0.00,3.33,3.33,3.33,3.33,-3.16,-3.17,0,18.9
5,652,133.8,1,0,335.4,0.836,0.164,1,0.44,0.00,3.34,3.34,3.34,3.34,-3.16,-3.17,0,18.9
5,672,133.8,1,0,296.5,0.739,0.261,1,0.44,0.00,3.34,3.34,3.34,3.34,-3.18,-3.18,0,18.9
5,697,126.6,1,1,296.5,0.780,0.220,1,-15.15,-0.00,3.19,3.19,3.19,3.19,-3.18,-3.18,0,18.9
